44.80742,41.69675
44.80775,41.69677
44.80782,41.69678
44.8079,41.69678
44.80925,41.69688
44.80946,41.69682
44.80952,41.69677
44.80958,41.69665
44.8098,41.69596
44.81001,41.69564
44.8103,41.69537
44.81045,41.69517
44.81116,41.69372
44.81144,41.6933
44.81184,41.69283
44.81202,41.69267
44.81232,41.6925
44.81266,41.69236
44.81434,41.69203
44.81449,41.69199
44.81475,41.69196
44.81494,41.69195
44.81544,41.69207
44.8162,41.6922
44.81644,41.69228
44.81684,41.6925
44.81729,41.6927
44.81745,41.69272
44.81775,41.69272
44.81876,41.69237
44.81975,41.69207
44.82012,41.69198
44.82073,41.692
44.82477,41.69228
44.82484,41.69273
44.82487,41.69277
44.82495,41.69284
44.82501,41.69286
44.82509,41.69286
44.82517,41.69285
44.82583,41.69267
44.82672,41.69235
44.82767,41.69211
44.82935,41.69177
44.834,41.69101
44.83407,41.6914
44.83524,41.69122
44.83697,41.69102
44.83939,41.69064
44.84079,41.69021
44.84283,41.68938
44.84455,41.68855
44.84481,41.68844
44.84537,41.68824
44.84558,41.68819
44.84559,41.68818
44.84573,41.68815
44.84707,41.68798
44.85022,41.68781
44.8506,41.68777
44.85216,41.68753
44.86147,41.68577
44.86156,41.68576
44.87004,41.68419
44.87201,41.68398
44.87296,41.68394
44.88436,41.68409
44.88513,41.68413
44.88647,41.68428
44.8879,41.68456
44.88901,41.68487
44.88981,41.68515
44.89065,41.6855
44.89276,41.68648
44.8938,41.68691
44.8947,41.68718
44.89471,41.68718
44.89539,41.68733
44.89617,41.68744
44.90042,41.68785
44.90681,41.68883
44.90833,41.68896
44.90928,41.68901
44.91058,41.68903
44.91166,41.689
44.91336,41.68889
44.91876,41.68832
44.92054,41.68817
44.92202,41.68811
44.92418,41.68815
44.92566,41.68827
44.92687,41.68841
44.92766,41.68853
44.94674,41.69201
44.94785,41.69219
44.94967,41.6924
44.9507,41.69248
44.9571,41.69278
44.9584,41.69289
44.9624,41.69304
44.96449,41.69305
44.96537,41.69302
44.98703,41.69175
44.98799,41.69167
44.98837,41.69155
44.98927,41.69151
44.98959,41.69157
44.9979,41.69148
44.99806,41.69144
44.99808,41.69143
45.00101,41.69138
45.00171,41.69132
45.00318,41.69112
45.00332,41.69115
45.00386,41.69108
45.00486,41.69088
45.005,41.69086
45.00506,41.69084
45.01717,41.68858
45.01729,41.68855
45.02004,41.68818
45.02044,41.68816
45.02092,41.68816
45.02109,41.68817
45.02133,41.6882
45.02154,41.68824
45.02177,41.6883
45.02269,41.6886
45.02271,41.68861
45.02272,41.68861
45.02272,41.68862
45.02273,41.68862
45.02274,41.68863
45.02274,41.68865
45.02369,41.68896
45.02408,41.68905
45.02597,41.68969
45.02838,41.69058
45.02931,41.69096
45.02935,41.69097
45.02982,41.69118
45.02998,41.69124
45.03126,41.69187
45.03171,41.69212
45.03276,41.69276
45.03487,41.69413
45.03489,41.69415
45.03787,41.69612
45.03788,41.69612
45.03856,41.69658
45.03964,41.69724
45.04034,41.69762
45.04069,41.69779
45.0407,41.6978
45.04148,41.69816
45.04209,41.69841
45.04355,41.6989
45.04389,41.69899
45.0439,41.69899
45.04411,41.69905
45.04579,41.6994
45.04665,41.69952
45.04716,41.69957
45.04718,41.69958
45.0487,41.69966
45.04948,41.69966
45.0505,41.69962
45.05139,41.69954
45.05246,41.69939
45.05342,41.69921
45.0539,41.6991
45.05475,41.69887
45.05566,41.69856
45.05586,41.69848
45.0565,41.69827
45.0568,41.69815
45.05742,41.69783
45.05769,41.69763
45.05872,41.69669
45.05879,41.69661
45.05894,41.69639
45.05901,41.69624
45.05902,41.69623
45.05903,41.69621
45.05905,41.69614
45.05928,41.69561
45.0593,41.69555
45.05932,41.69551
45.05935,41.69533
45.05935,41.69516
45.0593,41.69494
45.05922,41.69479
45.05916,41.69471
45.05915,41.69471
45.05912,41.6947
45.05905,41.69466
45.05903,41.69464
45.05901,41.69461
45.05901,41.69455
45.05902,41.69453
45.05902,41.69451
45.05904,41.69449
45.05906,41.69446
45.05913,41.69442
45.05917,41.69441
45.05925,41.69441
45.05932,41.69443
45.0596,41.69444
45.06269,41.69349
45.06563,41.69274
45.06645,41.6926
45.06753,41.69247
45.0686,41.69243
45.07375,41.6925
45.07828,41.6927
45.07928,41.69281
45.08032,41.69301
45.08259,41.69361
45.08285,41.69366
45.08288,41.69366
45.08318,41.6937
45.08636,41.6939
45.08664,41.69393
45.08726,41.69403
45.08863,41.69431
45.08964,41.69456
45.09087,41.69498
45.093,41.69554
45.09482,41.69596
45.09672,41.69648
45.10551,41.69914
45.10994,41.70035
45.11169,41.70079
45.11691,41.702
45.12084,41.70306
45.1257,41.70446
45.12574,41.70448
45.13698,41.70757
45.14102,41.70874
45.14282,41.70922
45.1458,41.71008
45.14759,41.71051
45.15271,41.71184
45.15864,41.7133
45.17042,41.71569
45.17071,41.71578
45.17103,41.71592
45.17175,41.71636
45.1725,41.71678
45.17397,41.71782
45.17409,41.71792
45.18156,41.72345
45.18222,41.72386
45.18314,41.72435
45.18317,41.72436
45.18788,41.7267
45.18946,41.72753
45.19153,41.72853
45.19481,41.73027
45.19569,41.73068
45.19643,41.73094
45.19745,41.73124
45.19762,41.7313
45.20013,41.73203
45.20207,41.73267
45.20301,41.73294
45.20444,41.73326
45.20494,41.73333
45.20544,41.73334
45.20589,41.73332
45.20836,41.73287
45.20888,41.73282
45.20998,41.73282
45.21008,41.73283
45.2102,41.73283
45.21079,41.73288
45.2114,41.73297
45.21215,41.73315
45.21563,41.73408
45.21725,41.73448
45.21795,41.73471
45.21915,41.73515
45.21916,41.73515
45.22116,41.73586
45.22161,41.73604
45.22209,41.73632
45.22253,41.73664
45.22437,41.73824
45.2249,41.73862
45.2253,41.73882
45.22575,41.73895
45.22595,41.73899
45.22599,41.73899
45.22622,41.73904
45.22676,41.73904
45.22785,41.73892
45.22792,41.7389
45.22832,41.73883
45.22839,41.73881
45.22984,41.73853
45.23064,41.73831
45.23101,41.73817
45.23144,41.73791
45.23239,41.73728
45.23974,41.73304
45.24177,41.7318
45.24221,41.73157
45.24286,41.73134
45.24316,41.73126
45.2433,41.73124
45.24346,41.73123
45.24361,41.73124
45.24408,41.73134
45.24606,41.73203
45.2461,41.73205
45.24662,41.73224
45.24691,41.73242
45.24692,41.73242
45.24721,41.73261
45.24743,41.7328
45.24748,41.73286
45.24817,41.73354
45.24896,41.73403
45.24953,41.7343
45.24974,41.73438
45.24993,41.73447
45.25025,41.73457
45.25063,41.73463
45.25101,41.73465
45.25126,41.73465
45.25156,41.73462
45.25178,41.73455
45.25199,41.73446
45.25201,41.73446
45.25237,41.73426
45.25269,41.73404
45.25298,41.73379
45.2531,41.73366
45.25322,41.73342
45.25405,41.73103
45.25414,41.73084
45.25426,41.73065
45.25463,41.73025
45.25558,41.72942
45.25759,41.72782
45.25792,41.72759
45.25827,41.72737
45.25901,41.72697
45.25943,41.72683
45.25965,41.72679
45.25985,41.72677
45.26363,41.72686
45.26438,41.72694
45.26487,41.72706
45.26632,41.72762
45.26986,41.72907
45.2699,41.72908
45.27497,41.73115
45.27537,41.73128
45.27567,41.73136
45.27964,41.73226
45.28015,41.73236
45.28788,41.73363
45.28802,41.73363
45.28824,41.73367
45.28886,41.73374
45.28922,41.73374
45.28939,41.73371
45.28955,41.73367
45.28976,41.73359
45.2899,41.73352
45.28998,41.73347
45.29011,41.73337
45.29036,41.73307
45.29047,41.73274
45.29063,41.73211
45.29079,41.73167
45.29094,41.73133
45.29122,41.73091
45.29146,41.73067
45.29164,41.73051
45.29175,41.73043
45.29239,41.73006
45.29276,41.72987
45.29278,41.72987
45.29318,41.7297
45.2936,41.72957
45.29386,41.72952
45.2945,41.72949
45.29505,41.7295
45.30011,41.72978
45.30075,41.72976
45.30205,41.72968
45.30224,41.72963
45.30267,41.72943
45.30358,41.72883
45.30373,41.72872
45.30466,41.72812
45.30505,41.72793
45.30559,41.72775
45.30768,41.72726
45.30975,41.72684
45.31004,41.72675
45.31034,41.72664
45.31207,41.72587
45.3127,41.72565
45.31331,41.72551
45.31363,41.72546
45.32596,41.72452
45.32606,41.72452
45.32961,41.72427
45.33192,41.7242
45.33238,41.72416
45.33602,41.72363
45.33657,41.72357
45.33787,41.72347
45.34285,41.72278
45.34372,41.72269
45.34593,41.7224
45.35151,41.72179
45.35667,41.72113
45.35763,41.72091
45.36167,41.72018
45.36335,41.72004
45.37266,41.71949
45.37721,41.71911
45.3777,41.71905
45.37818,41.71902
45.37842,41.71903
45.37941,41.7192
45.381,41.71955
45.38102,41.71956
45.38191,41.71976
45.38476,41.72063
45.38511,41.72076
45.38598,41.72117
45.38685,41.72166
45.38775,41.72213
45.38828,41.72236
45.38882,41.72253
45.38947,41.72267
45.39013,41.72274
45.3913,41.72274
45.39266,41.72266
45.39567,41.72263
45.3962,41.72259
45.39668,41.72249
45.39783,41.72202
45.39862,41.72165
45.39908,41.72153
45.40011,41.72142
45.40156,41.72137
45.40288,41.72137
45.40581,41.72157
45.40831,41.72159
45.4092,41.72157
45.41062,41.72137
45.41152,41.72114
45.41265,41.72076
45.41273,41.72074
45.41482,41.72006
45.41492,41.72002
45.41498,41.72001
45.41636,41.71959
45.41739,41.71931
45.41787,41.7192
45.41793,41.71918
45.42106,41.71856
45.42359,41.71812
45.42489,41.71793
45.42652,41.71774
45.4311,41.71763
45.43449,41.71744
45.43568,41.71743
45.43658,41.71753
45.43694,41.71763
45.43758,41.71787
45.43919,41.71859
45.43964,41.71875
45.44039,41.71894
45.44124,41.71905
45.44358,41.71921
45.44442,41.71922
45.44507,41.71918
45.44566,41.71912
45.44653,41.719
45.44703,41.71897
45.44743,41.71898
45.44926,41.71918
45.45087,41.71944
45.45119,41.71946
45.4515,41.71945
45.45347,41.7193
45.45423,41.71921
45.45716,41.71868
45.45922,41.71818
45.45996,41.71797
45.46222,41.71709
45.46331,41.71663
45.46456,41.71621
45.46515,41.71608
45.46709,41.71576
45.46711,41.71575
45.47009,41.71523
45.47053,41.71511
45.47099,41.71495
45.47375,41.71383
45.47509,41.71323
45.47884,41.71134
45.48006,41.71078
45.48631,41.70763
45.48798,41.70685
45.49281,41.7047
45.4939,41.70417
45.49526,41.70343
45.49664,41.70259
45.49811,41.70162
45.50184,41.69898
45.50292,41.69816
45.50478,41.69648
45.50523,41.69613
45.50558,41.6959
45.50564,41.69587
45.50579,41.69577
45.50654,41.69542
45.50698,41.69524
45.5078,41.69483
45.50838,41.6945
45.50892,41.69415
45.51186,41.69165
45.51406,41.68986
45.51457,41.68949
45.51686,41.68798
45.52789,41.68118
45.52891,41.68051
45.52891,41.6805
45.52985,41.6798
45.5303,41.67941
45.53059,41.67912
45.53117,41.67846
45.53155,41.67791
45.53175,41.67751
45.53196,41.67702
45.53213,41.67646
45.53224,41.67591
45.53229,41.67519
45.53223,41.674
45.53214,41.67343
45.53196,41.67254
45.53195,41.67253
45.53171,41.67151
45.53145,41.67053
45.53125,41.67
45.53115,41.66977
45.52947,41.66704
45.5293,41.66673
45.52911,41.66633
45.52893,41.66586
45.52874,41.66525
45.52865,41.66485
45.52843,41.66357
45.5283,41.66248
45.52829,41.66215
45.52831,41.66185
45.52838,41.66157
45.5285,41.66124
45.52872,41.66079
45.52913,41.66007
45.52952,41.65946
45.52997,41.65883
45.53163,41.65679
45.53167,41.65675
45.5344,41.65342
45.53516,41.65258
45.5359,41.65201
45.53655,41.65156
45.53705,41.65126
45.53866,41.65045
45.5391,41.65018
45.53959,41.6498
45.53998,41.64943
45.54016,41.64919
45.54022,41.64908
45.54027,41.64895
45.54049,41.64826
45.54063,41.6477
45.54072,41.64744
45.54085,41.64722
45.54104,41.64699
45.54127,41.64679
45.54155,41.64657
45.54189,41.64637
45.54242,41.64613
45.54273,41.64601
45.5431,41.64591
45.54398,41.64575
45.54505,41.64561
45.54822,41.64532
45.54859,41.64531
45.5493,41.64532
45.5499,41.64538
45.55047,41.64548
45.55143,41.64572
45.55455,41.64678
45.55528,41.64697
45.55568,41.64703
45.55653,41.64706
45.55786,41.647
45.56607,41.64641
45.56666,41.64633
45.5674,41.6462
45.56804,41.64605
45.56895,41.64577
45.56972,41.64547
45.57294,41.64405
45.57352,41.64383
45.57431,41.64356
45.57524,41.64334
45.57645,41.64311
45.58088,41.64243
45.58258,41.64225
45.58412,41.64217
45.58552,41.64215
45.58786,41.64222
45.58793,41.64223
45.58876,41.64225
45.59108,41.64238
45.59677,41.64254
45.59995,41.64253
45.6049,41.64237
45.61716,41.6418
45.63514,41.6412
45.63738,41.64103
45.64081,41.64059
45.64143,41.64053
45.64219,41.64049
45.64292,41.64051
45.64362,41.64057
45.65271,41.64162
45.6535,41.64169
45.65406,41.64172
45.65461,41.64171
45.65579,41.64165
45.6567,41.64155
45.66286,41.64072
45.66795,41.63995
45.67904,41.63791
45.67965,41.63774
45.68126,41.63692
45.68354,41.63583
45.68489,41.63532
45.68507,41.63527
45.68655,41.63472
45.6879,41.63426
45.69333,41.63226
45.69364,41.63213
45.69442,41.63184
45.69547,41.63153
45.69608,41.63138
45.69726,41.63115
45.69793,41.63107
45.6994,41.63101
45.69999,41.63101
45.70388,41.63146
45.70635,41.63164
45.70888,41.63174
45.71151,41.63178
45.72253,41.63131
45.72618,41.63105
45.72671,41.63099
45.7272,41.63087
45.73268,41.62931
45.73686,41.6282
45.73981,41.62747
45.74654,41.62611
45.74699,41.62605
45.74722,41.62604
45.74739,41.62605
45.74795,41.62613
45.75128,41.6268
45.75233,41.62682
45.75259,41.6268
45.75295,41.62675
45.75346,41.62665
45.75417,41.62643
45.75418,41.62643
45.75638,41.62572
45.75726,41.62546
45.75756,41.62539
45.75798,41.62532
45.75845,41.62527
45.76043,41.62532
45.77613,41.62607
45.7767,41.62612
45.77782,41.62615
45.77866,41.6262
45.77903,41.62619
45.79397,41.62688
45.80767,41.62714
45.80893,41.6273
45.80982,41.62758
45.81051,41.62784
45.81101,41.62807
45.81157,41.62836
45.81828,41.63215
45.82304,41.63475
45.82418,41.63541
45.82494,41.63581
45.82532,41.63604
45.82589,41.63645
45.82641,41.63702
45.82641,41.63703
45.82692,41.63783
45.82858,41.64113
45.82897,41.64169
45.8295,41.64228
45.82996,41.64264
45.83044,41.64298
45.83078,41.6433
45.83126,41.64383
45.83172,41.64446
45.83193,41.64471
45.83202,41.64488
45.83205,41.64492
45.83229,41.64544
45.83242,41.64596
45.83246,41.64647
45.83251,41.64671
45.83259,41.64689
45.83286,41.64726
45.83298,41.64749
45.83305,41.64765
45.83308,41.64776
45.83308,41.64792
45.83303,41.6482
45.83291,41.64848
45.8328,41.64864
45.83267,41.64898
45.83266,41.64924
45.83268,41.64934
45.83282,41.64963
45.83301,41.64995
45.83344,41.65049
45.83372,41.65107
45.83395,41.65169
45.83486,41.6544
45.83493,41.65469
45.83492,41.65487
45.8349,41.65499
45.83477,41.65537
45.83381,41.65748
45.83326,41.65859
45.83277,41.65976
45.83273,41.65995
45.83273,41.66015
45.83285,41.66064
45.83325,41.66153
45.83341,41.66201
45.83345,41.66229
45.83346,41.66259
45.83339,41.66286
45.83285,41.66411
45.8328,41.66438
45.8328,41.66456
45.83287,41.66475
45.83302,41.665
45.83368,41.66578
45.83621,41.66829
45.83655,41.66878
45.8366,41.6691
45.83657,41.66924
45.83655,41.6693
45.83648,41.66943
45.83625,41.66978
45.83574,41.67035
45.83554,41.67061
45.83544,41.67078
45.8354,41.67102
45.83545,41.67135
45.83559,41.67176
45.83565,41.67201
45.83649,41.67323
45.8369,41.67399
45.83709,41.67439
45.83747,41.67574
45.83765,41.67602
45.83787,41.67625
45.83807,41.67643
45.8384,41.67661
45.8397,41.67716
45.84019,41.67746
45.84028,41.67754
45.8405,41.67778
45.84178,41.67974
45.84221,41.68025
45.84294,41.68085
45.84514,41.6825
45.84567,41.68285
45.84672,41.68349
45.84674,41.68351
45.84748,41.68395
45.84816,41.68443
45.8485,41.68471
45.84908,41.68525
45.84947,41.68568
45.85064,41.68709
45.8513,41.68783
45.85156,41.6881
45.85186,41.68837
45.85215,41.6886
45.8526,41.68892
45.85342,41.68931
45.85404,41.68953
45.85692,41.69029
45.85698,41.6903
45.85873,41.69078
45.85891,41.69082
45.85915,41.69085
45.85939,41.69092
45.85942,41.69092
45.85943,41.69091
45.85945,41.69091
45.85946,41.6909
45.85949,41.6909
45.85951,41.69089
45.85952,41.69089
45.85953,41.6909
45.85958,41.6909
45.85958,41.69091
45.8596,41.69091
45.85961,41.69092
45.85962,41.69092
45.85962,41.69093
45.85964,41.69093
45.85964,41.69094
45.85966,41.69096
45.85966,41.69097
45.85967,41.69097
45.85967,41.69098
45.85968,41.69099
45.85968,41.691
45.86005,41.6911
45.86012,41.69114
45.86117,41.69157
45.86121,41.69158
45.86131,41.69162
45.86189,41.69192
45.86244,41.69227
45.86281,41.69256
45.86344,41.69299
45.86475,41.694
45.86542,41.69448
45.86567,41.69469
45.86658,41.69553
45.86687,41.69587
45.86717,41.69626
45.87022,41.70048
45.87044,41.70086
45.87055,41.70108
45.87065,41.70136
45.87074,41.70167
45.87085,41.70217
45.87088,41.70282
45.87087,41.70331
45.87081,41.70367
45.87071,41.70405
45.87068,41.70412
45.87064,41.70417
45.87063,41.70419
45.87055,41.70429
45.87044,41.7044
45.87037,41.70445
45.87037,41.70446
45.87028,41.70453
45.86997,41.70473
45.86984,41.70479
45.86981,41.70481
45.86965,41.70487
45.8695,41.70491
45.86936,41.70493
45.86923,41.70496
45.86688,41.70513
45.86583,41.7053
45.86548,41.70539
45.86518,41.70549
45.86492,41.70556
45.86348,41.70606
45.86239,41.70647
45.86141,41.70688
45.86029,41.70741
45.85842,41.70838
45.8565,41.70958
45.85573,41.71011
45.85416,41.71133
45.85303,41.71226
45.8518,41.71338
45.85009,41.71487
45.84928,41.71549
45.84873,41.7158
45.84872,41.71581
45.84799,41.71617
45.84284,41.71826
45.84233,41.7185
45.84186,41.71878
45.84185,41.71878
45.8412,41.71925
45.83947,41.72079
45.83947,41.7208
45.83912,41.72112
45.83841,41.72188
45.83798,41.72244
45.83767,41.72294
45.83658,41.72489
45.83597,41.72575
45.8354,41.72637
45.83445,41.72715
45.829,41.73114
45.82899,41.73116
45.82502,41.73399
45.82418,41.73456
45.8235,41.73498
45.82276,41.7353
45.8221,41.73549
45.82132,41.73566
45.82111,41.73569
45.82108,41.7357
45.8197,41.73593
45.81967,41.73594
45.81799,41.73625
45.81745,41.73639
45.81685,41.73663
45.81634,41.73687
45.8158,41.73719
45.81544,41.7375
45.8152,41.73778
45.81519,41.73781
45.81496,41.73822
45.81485,41.73861
45.81484,41.73891
45.81488,41.73923
45.81494,41.73948
45.81526,41.74016
45.81749,41.74442
45.81766,41.74481
45.81776,41.7451
45.81787,41.74571
45.81788,41.74619
45.81783,41.74656
45.81775,41.74688
45.81761,41.74725
45.81746,41.74759
45.8173,41.74788
45.8171,41.74829
45.8164,41.74957
45.81596,41.75045
45.81582,41.75076
45.81574,41.75087
45.81561,41.75097
45.81542,41.75109
45.81443,41.75158
45.81064,41.75311
45.80269,41.75611
45.801,41.75697
45.7989,41.7582
45.79889,41.7582
45.79738,41.75916
45.79576,41.76032
45.79188,41.7636
45.79012,41.76497
45.78837,41.76605
45.78484,41.76836
45.78279,41.7695
45.78168,41.77007
45.78156,41.77012
45.7782,41.77183
45.77724,41.77236
45.77676,41.77274
45.77624,41.77323
45.77592,41.77365
45.77568,41.77405
45.77561,41.77423
45.7755,41.77446
45.77451,41.7768
45.77409,41.77761
45.7738,41.77805
45.77343,41.77853
45.77301,41.77901
45.77255,41.77942
45.77162,41.78012
45.771,41.78048
45.77048,41.78075
45.76982,41.78104
45.76784,41.78181
45.76769,41.7819
45.76678,41.78235
45.76624,41.78266
45.76587,41.7829
45.76582,41.78294
45.76578,41.78295
45.76573,41.78297
45.76572,41.78298
45.76572,41.78299
45.76565,41.78306
45.76564,41.78306
45.76562,41.78307
45.76561,41.78308
45.76558,41.78308
45.76557,41.78309
45.76555,41.78313
45.76552,41.78317
45.76501,41.78358
45.76479,41.78378
45.76444,41.78415
45.76421,41.78443
45.764,41.78461
45.76374,41.78504
45.76217,41.78723
45.76202,41.78742
45.76026,41.78999
45.76024,41.79001
45.75969,41.79081
45.75919,41.79145
45.75886,41.79196
45.75877,41.79207
45.75755,41.79378
45.75722,41.79433
45.75579,41.79639
45.75559,41.79673
45.75337,41.79993
45.75257,41.80102
45.75217,41.80137
45.75168,41.80167
45.75117,41.80194
45.75035,41.80226
45.75013,41.80232
45.74889,41.80277
45.74854,41.80288
45.74809,41.80299
45.74755,41.80305
45.74719,41.80305
45.74676,41.80303
45.74183,41.80244
45.74138,41.80242
45.74096,41.80257
45.74082,41.80263
45.74055,41.80279
45.74039,41.80293
45.74024,41.80308
45.74005,41.80337
45.73906,41.80534
45.73881,41.80575
45.73866,41.80591
45.7385,41.80606
45.73854,41.8064
45.7386,41.80662
45.73869,41.8068
45.73882,41.80695
45.73983,41.80776
45.74633,41.81189
45.74754,41.8127
45.74769,41.81284
45.74791,41.81307
45.74935,41.81476
45.74949,41.81495
45.74954,41.815
45.75114,41.81694
45.75183,41.81749
45.75296,41.81821
45.75411,41.81903
45.75576,41.82011
45.75581,41.82015
45.75764,41.82139
45.75867,41.82198
45.75926,41.82218
45.76214,41.82276
45.76713,41.8234
45.76717,41.8234
45.76807,41.82351
45.76892,41.82357
45.76957,41.82381
45.77,41.82405
45.7707,41.82457
45.77665,41.82869
45.783,41.83343
45.78371,41.83392
45.78371,41.83393
45.78451,41.8345
45.78578,41.83549
45.78738,41.83662
45.80132,41.84696
45.80227,41.8477
45.80326,41.84841
45.8033,41.84843
45.80414,41.84908
45.80638,41.85073
45.80687,41.85098
45.80715,41.85103
45.80769,41.85103
45.81186,41.85072
45.81208,41.85073
45.81226,41.85081
45.81247,41.85099
45.81547,41.85519
45.81557,41.8554
45.8156,41.85544
45.81567,41.85566
45.81566,41.85583
45.8154,41.85773
45.8154,41.858
45.81551,41.86044
45.81556,41.86366
45.81568,41.86554
45.816,41.86931
45.81601,41.86932
45.81605,41.86964
45.81694,41.87333
45.81695,41.8734
45.81756,41.87586
45.81832,41.87925
45.81867,41.88049
45.81891,41.88146
45.82007,41.88562
45.8204,41.88641
45.82075,41.88702
45.82122,41.88777
45.82193,41.88883
45.82265,41.88997
45.82305,41.89055
45.82377,41.89148
45.82447,41.8923
45.82564,41.89377
45.82595,41.8942
45.82607,41.89445
45.82613,41.89471
45.82617,41.89532
45.82617,41.89569
45.82621,41.89614
45.82625,41.89635
45.8265,41.89813
45.82675,41.89964
45.82725,41.90306
45.82725,41.90309
45.82752,41.90514
45.82777,41.9081
45.82778,41.90838
45.82773,41.909
45.82766,41.9112
45.8276,41.91198
45.8275,41.91236
45.82652,41.91508
45.82634,41.91574
45.82622,41.91626
45.82499,41.92305
45.82495,41.92333
45.82492,41.92404
45.82497,41.92431
45.82503,41.92448
45.82511,41.92465
45.82526,41.92478
45.82538,41.92486
45.82552,41.92493
45.82584,41.92505
45.82601,41.9251
45.82588,41.92519
45.82575,41.92531
45.82567,41.92542
45.82564,41.92551
45.82562,41.92562
45.82622,41.92717
45.82624,41.92726
45.82639,41.9284
45.82641,41.92848
45.82643,41.92937
45.82642,41.92941
45.8264,41.92946
45.82636,41.92949
45.8262,41.92957
45.82598,41.92963
45.82532,41.92974
45.82116,41.93066
45.82042,41.93076
45.81964,41.93084
45.81842,41.93088
45.81234,41.93067
45.81032,41.93055
45.8058,41.93036
45.80326,41.9303
45.80207,41.93036
45.80053,41.93062
45.78785,41.93327
45.78729,41.93327
45.7857,41.93364
45.78447,41.934
45.7829,41.9346
45.78118,41.93533
45.78108,41.93538
45.7756,41.93764
45.77559,41.93764
45.77012,41.93993
45.76833,41.94076
45.76705,41.9414
45.76706,41.9414
45.7677,41.94124
45.76811,41.94118
45.76863,41.94113
45.76927,41.94112
45.77371,41.94136
45.77571,41.94152
45.77641,41.94166
45.77822,41.94216
45.78616,41.94475
45.78787,41.9454
45.78937,41.94593
45.79138,41.94675
45.79147,41.94678
45.79294,41.94738
45.79314,41.94744
45.79324,41.94746
45.79365,41.94745
45.79443,41.94749
45.79462,41.94749
45.79474,41.9475
45.79489,41.9475
45.79541,41.94754
45.7955,41.94754
45.79555,41.94752
45.79569,41.94758
45.79581,41.94776
45.79592,41.94806
45.79639,41.94973
45.79652,41.9503
45.79654,41.95035
45.79695,41.95202
45.7969,41.95208
45.79683,41.9521
45.79673,41.95211
45.79663,41.95199
45.79642,41.95153
45.79637,41.95145
45.79627,41.95133
45.7962,41.95128
45.7961,41.95129
45.79595,41.95138
45.79585,41.95159
45.79582,41.9518
45.79587,41.95209
45.79596,41.95245
45.79627,41.95315
45.79702,41.95411
45.79734,41.9546
45.79736,41.95462
45.79737,41.95466
45.79757,41.95518
45.79769,41.9557
45.79831,41.9578
45.79848,41.95828
45.79851,41.95844
45.79851,41.95856
45.7985,41.95863
45.79842,41.95878
45.79834,41.95883
45.7982,41.95889
45.79527,41.95936
45.7982,41.95889
45.79834,41.95883
45.79842,41.95878
45.7985,41.95863
45.79851,41.95856
45.79851,41.95844
45.79848,41.95828
45.79831,41.9578
45.79769,41.9557
45.79757,41.95518
45.79737,41.95466
45.79736,41.95462
45.79734,41.9546
45.79702,41.95411
45.79627,41.95315
45.79596,41.95245
45.79587,41.95209
45.79582,41.9518
45.79585,41.95159
45.79595,41.95138
45.7961,41.95129
